,Account Disabled,Account Info,Account Setup,Add Ons,Additional User,Anti Virus,App Issue,Appointment,Bill Explaination,Bill Related,Block Calls,Cable Box Not Working,Cable Issue,Call History,Caller Id,Cancellation,Change Package,Channel Issue,Channel List,Chhange Address - My Move,Dail Tone Issue,Details Of Existing Plan,Digital Adapter,Dvr Issue,Email Issue,Home Wifi,Internet Not Working,Login Issue,Make Payment,Modem Issue,Modem Setup,Multiple Tv,Odc-Not Working,Odm,Online Tv Issues,Order Status,Payment Status,Phone Cancellation,Phone Not Working,Phone Setup,Plan Explaination,Purchase Modem,Receving Bill - Paper&Paperless,Refund,Remote,Return Box,Service Availablity,Service Issue,Signal Issue,Smart Tv,Speed Issue,Streaming,Tv Not Working,Tv Setup,Twc Id,Update,Upgrade Plan-Internet,Voice Mail,Wifi Password
Account Disabled,0.37876878648,0.0172394395081,0.00331812656915,0.000755848578114,0.000507655196827,0.00196154804125,0.0011751619184,0.0118377362748,0.00228092893756,0.00204950087274,0.000809740773877,0.00435435883836,0.00596244877569,0.000309300969342,0.00278219715048,0.00361235406647,0.000676440485868,0.00729530534102,0.0084718817491,0.00164251580771,0.0014060264241,0.00169086046335,0.000226005918662,0.00230555479104,0.0277705205537,0.0291143653965,0.00604389376032,0.343843399803,0.00154098015974,0.000996252711719,0.0242854193052,0.000145186806531,0.00196735919894,0.00184353121875,0.00450918153265,0.000549021844591,0.000732267808121,0.000311246168173,0.00380843921396,0.00183926302664,0.00137366029038,0.00676323223058,0.000145544733028,0.000227299291632,0.00296282481772,0.000207282283315,0.00564218410279,0.0183647608394,0.018164819456,0.000580479394562,0.0179178960558,0.000932302958342,0.00139984567492,0.00140470289431,0.00167738383689,0.0032652042566,0.00099732907902,0.00316842894669,0.00406476641819
Dail Tone Issue,0.00512256666429,0.00230789725496,0.00615981453169,0.00639509726879,0.00317623126259,0.00650045114041,0.00415427697164,0.189720870479,0.00611120542922,0.00638006551113,0.00838684559084,0.0288064125619,0.0104757869708,0.00201639371038,0.00418351131903,0.00661869693887,0.00245039499427,0.00701190287485,0.00445612196169,0.00891329058309,0.26601492747,0.00781261727789,0.00373998186993,0.00810723621905,0.0275847366382,0.00860423786512,0.0191719749991,0.00455756333136,0.00722608888609,0.00869915360779,0.00485426880175,0.00321912859694,0.00342751844227,0.00687336730606,0.00224104828236,0.00545184840881,0.00460402486635,0.00364089145978,0.108362570217,0.00590863667234,0.00498644987207,0.0073963378707,0.00660660472415,0.00490426911122,0.00184508329241,0.00418925562093,0.00994460057795,0.0272859600441,0.0240420389026,0.00590158670329,0.0111904322025,0.00710431958545,0.0150739073283,0.0060556038238,0.0056623443041,0.00735269383052,0.0100019973782,0.00742100167157,0.00358585791871
Speed Issue,0.00084566584496,0.00080457055292,0.000544367390618,0.00157081017271,0.0018113435641,0.00162125819556,0.0010105203209,0.000716367649681,0.00183362205804,0.00376204150833,0.00123972092945,0.000537113597499,0.000770114581565,0.00186398574583,0.00311719458757,0.00230451814712,0.00177081650211,0.00252329432386,0.00072085728874,0.00174038689317,0.000919029690623,0.00184528183126,0.00174270188768,0.000765522849282,0.003585909174,0.000761964048702,0.0103376691204,0.000767401181396,0.00112597707612,0.00258769798643,0.000515821987394,0.0014014059716,0.00105010919264,0.00100171904968,0.00221404704764,0.00297318442964,0.00303005918936,0.00234194563131,0.000700476918555,0.000580367381585,0.00241771520384,0.00037975110763,0.00212015308992,0.00220270127545,0.000723798887618,0.0022626756103,0.00430851489092,0.0026854723948,0.00158879627627,0.00244828464485,0.888622481938,0.00266340914253,0.00109915356377,0.00106793716931,0.000972859527012,0.00937357189968,0.00241892671819,0.000969768060812,0.00031716709917
Phone Not Working,0.004406475256,0.0160044268706,0.00163643095742,0.00395696033286,0.00313830755931,0.0108031635754,0.00218642521108,0.00681544837622,0.00649924250419,0.00397547012177,0.00373264584179,0.00379875302669,0.000934325099301,0.00635604718251,0.00326333596034,0.00358766740443,0.00414671068266,0.0037900966067,0.00433243235008,0.00190601141101,0.0121043847559,0.0125467042128,0.0027625798493,0.000389058045648,0.0062229388075,0.00753468846187,0.00981118384759,0.0045703297864,0.00352061843514,0.0462733405776,0.0930204884932,0.00475994920568,0.00153310691213,0.00488277400932,0.00574081486308,0.00682307446099,0.00175056909098,0.00565315657054,0.309840882667,0.0360395846642,0.0858978156566,0.102901589469,0.00233647101753,0.00700219802742,0.00115047319695,0.00835129530461,0.0125022062331,0.0614083496025,0.00860032609907,0.00244120864257,0.00311632986812,0.00158640494242,0.000172843916131,0.00146039607739,0.0102888759526,0.0115203897706,0.00403694033046,0.00205782563613,0.00211745620974
Account Info,0.0432649522193,0.303737579029,0.0558721362911,0.000811584957701,0.000754302830399,0.00199700898969,0.00258275680446,0.00228644474155,0.00105462618883,0.00414761900448,0.000742569561315,0.00453464455111,0.00387913805865,0.00148626854385,0.00499191701468,0.00935798365659,0.00413269258166,0.00662894380526,0.00400469649191,0.00520987908661,0.000479473876277,0.00475768507943,0.000555021148327,0.00649431059955,0.0151090447096,0.00876829521123,0.000990169499218,0.180875543134,0.00316152472392,0.000531036411939,0.180073671669,0.00138137149525,0.00296792520713,0.000984048238802,0.00175637315299,0.000655846493631,0.00326572921746,0.00105970962251,4.50140035303e-05,0.0142018305026,0.00127373538722,0.00133777563991,0.00150821362826,0.000727555907784,0.00307404176184,0.000472363327191,0.00204230811347,0.00576713969647,0.00484163184018,0.00148978867911,0.000595239943739,0.0083028588819,0.000636976562804,0.0185687962093,0.00373308678683,0.0129900839458,0.00288940281397,0.0248336974746,0.0153239349953
Speed Issue,0.0134908426377,0.00310164635415,0.000642698115562,0.000597330618711,0.000131986921071,0.00058078605812,0.00038396878535,0.00639526802245,0.00105471017576,0.00100643693696,0.000187160844879,0.00315439016602,0.0030784737921,0.000102163699904,0.000684874654672,0.00113925329275,0.000190671050918,0.00256518964143,0.00186595900189,0.000922302496163,0.000931093148233,0.000853028675769,7.6840205988e-05,0.00239935584893,0.00391396562952,0.00103749516277,0.00379191787292,0.00292509253392,0.000471881334533,0.00108303398044,0.00505819670864,7.78601880239e-05,0.000821559822939,0.000680064555714,0.000969618382823,0.00033480600093,0.000242941086008,9.41604145861e-05,0.0299634778233,0.000379835661729,0.0014204923321,0.00778904175203,7.37808981104e-05,7.19596641799e-05,0.000981776453683,8.33352256995e-05,0.00111762846021,0.00577666931636,0.014649547268,0.000272769229021,0.861201322138,0.000419614701536,0.00237838238296,0.00124406190557,0.000837329183279,0.000411029039608,0.00140093500174,0.000653536104644,0.00183445063902
Login Issue,0.00785432662028,0.0186289092156,0.0195070875995,0.00466141492225,0.00224613698203,0.00437785303542,0.00502069904505,0.0328086346277,0.00336352445863,0.00424395353993,0.00228846684601,0.0235410303103,0.00652287167129,0.00180184445954,0.00103612364199,0.00244794716663,0.00163934436604,0.0539984709331,0.00463054333633,0.00625383009861,0.00621523949437,0.00237980293818,0.00204225791664,0.0124190498832,0.0256063851128,0.0441301647182,0.149064843489,0.202798559848,0.003760378626,0.00599950039709,0.136927959661,0.00113353161469,0.00912852432002,0.00611269676053,0.00498175396927,0.00216251698531,0.000848526353095,0.00171770672778,0.0109920551736,0.00305939558878,0.00401720964856,0.00472391498843,0.00159671686933,0.00165170092202,0.0106530362969,0.00278475605788,0.00563677871848,0.0229233356811,0.0457655130874,0.00511042164231,0.0066770223894,0.00407251644275,0.00666788429382,0.0097635568521,0.00560948877763,0.00603394658083,0.00428966558489,0.0112921854848,0.00237648722766
Login Issue,0.033366879841,0.0215348301975,0.0195534972462,0.0145824104737,0.00780796489192,0.0324889720655,0.0305485715698,0.00420585198604,0.007072778202,0.00954915106335,0.0194532960057,0.00897134336701,0.0216107039127,0.00699598809321,0.0146072280014,0.0158604437424,0.0523574999602,0.0228865577074,0.0165162987226,0.0180624122237,0.00556819088584,0.0112855850166,0.00741759681956,0.0208941510874,0.0211365540775,0.0171207979071,0.00208608834103,0.0564396636082,0.0109438556035,0.00648957895351,0.0474641942705,0.0187401452841,0.0153847063376,0.0101795463016,0.00298684132842,0.00603397048963,0.0139166705631,0.00926737847188,0.000917620124694,0.0299084121842,0.0371659924909,0.0113487370677,0.0120413191169,0.00984241913373,0.0158877110305,0.0075593919902,0.0188932666907,0.0134156924272,0.0099216846185,0.00648904084272,0.00218156068764,0.0207029683655,0.00360285796172,0.0225540443603,0.00576197353132,0.0135285800394,0.0138515423134,0.0414087738287,0.0416282165736
Home Wifi,0.00483687736613,0.00876787528394,0.00331338055321,0.00137838213219,0.00121600606244,0.00184004082217,0.00244893319892,0.000449066525849,0.000754954666871,0.00215129269929,0.000498098513787,0.0127876663277,0.00164471912962,0.000805145838702,0.00675958167312,0.00125210779604,0.00404319224513,0.00380040474058,0.00249798291334,0.00238226690995,0.000532072294001,0.00755947597799,0.000726419557616,0.00582783043703,0.0104289010808,0.751796372753,0.00201572146602,0.00832576340529,0.00139476464073,0.000919313029935,0.0197263774959,0.00152804311362,0.00478121955443,0.00200578236614,0.00165854501794,0.000753293724787,0.00233845162765,0.000567217209177,0.0004415474445,0.0103759483777,0.00274718775034,0.00299354255896,0.000601920599162,0.000439445610941,0.0018289991199,0.000351022659791,0.000789441184507,0.00174309402623,0.0035196045375,0.0007040676203,0.00163815345647,0.00851912084955,0.00106751732495,0.0111003693547,0.00058722902191,0.0026791809403,0.00431953392355,0.00509882348763,0.0519407100002
Internet Not Working,0.00048509971682,0.00290228820181,0.00226916870208,0.000441883609669,0.000834694191053,0.00530025404922,0.00291219347867,0.00742411836534,0.00045810476445,0.000863530808671,0.00265141083463,0.000894982633237,0.00253839052907,0.000333210905144,0.000169122219997,0.00232209794328,0.000552439989849,0.0045909018696,0.00160398443329,0.00220882584205,0.00016982940612,0.00500565441731,0.000774800947095,0.000529326138767,0.00870320639828,0.0194775955679,0.769693554008,0.0369075193685,0.000480494552568,0.00144786823056,0.0273942755069,5.7519890509e-05,0.000319234506598,0.00170936878317,0.00482709247413,0.000364131823004,0.000186341739756,0.000306531491473,0.00168279469707,0.00132379368301,0.00582530623524,0.0076016299259,5.19559591636e-05,0.000171059208282,0.0038778179501,0.000499358182256,0.00409261676,0.0109898237194,0.00268146073567,0.00402178609625,0.0148875726871,0.00150561691895,0.000140205697856,0.000673251729367,0.000978265205672,0.00381967223994,0.0110122097872,0.00123566787812,0.0028170863651
Dvr Issue,0.0200890369095,0.00348060039638,0.00402217025225,0.00683041322774,0.00329655238478,0.00677034356666,0.00344675217098,0.0169334552252,0.00515639143303,0.00457771116935,0.00326134206508,0.162769837532,0.00605244246798,0.00201094513151,0.00519007489126,0.00227823340994,0.00442163499734,0.0292315381595,0.00612929732939,0.00313555775353,0.00718902270629,0.00361590314263,0.00371459751662,0.381290820324,0.0147020857851,0.0067679322907,0.00416017774446,0.00650186712882,0.0021659468765,0.0034167543796,0.0146243080162,0.00330195626973,0.00669690245515,0.0112519392886,0.00379760391183,0.00712788871396,0.00700775595496,0.00242436461079,0.013581913412,0.00227701946794,0.0066234303879,0.00678597599814,0.00481693082705,0.00485347068322,0.00481200956091,0.00330140701764,0.00639918125678,0.0110261697657,0.0374197559261,0.00438400683268,0.0430036862481,0.00445005894697,0.0233078310456,0.00909022815487,0.00507284035901,0.0024634310222,0.00366927128588,0.00886923705068,0.00494998716044
Modem Setup,0.0186672650922,0.0499063116533,0.00814961285653,5.48569335298e-05,0.000108428260924,0.000274310607515,0.000247887779963,0.00251340646662,0.000200701550742,0.00117079488971,5.03129853986e-05,0.0034738242149,0.000342295153669,0.000189098888275,0.000842870628405,0.000747396287981,6.29255418676e-05,0.000876362534129,0.000582501094938,0.000547363349161,6.74606232809e-05,0.000819872213017,7.66057426405e-05,0.000744293196051,0.00176813537602,0.00531697432462,0.00575110847148,0.0627217093059,0.000445989980934,0.000780945474202,0.804170072918,3.94669311033e-05,0.000420247639871,0.000222820045375,0.00123657759771,0.000273960537015,0.000211354505899,5.78381702167e-05,0.000235523436024,0.00221853153019,0.000202950706029,0.00279379218168,2.77519694122e-05,1.9071602582e-05,0.000415901114365,0.000125657690274,0.000105545009148,0.00284198729791,0.00164797816548,0.000231121035933,0.00471290854775,0.000929493400663,0.000200020523462,0.00305694097972,0.00112921157634,0.00152208539337,0.00120338082256,0.00092366216525,0.00132252502858
Appointment,0.012503017041,0.0457983541606,0.0186842587115,0.00376998302748,0.00589833612646,0.0156585646086,0.00660309626995,0.389439001682,0.00423451131473,0.00878682318539,0.0193888657529,0.00504203999495,0.0144332186756,0.00584295562314,0.00411182599612,0.0116125816331,0.00524935916948,0.0114253349621,0.0133102716847,0.0178208322918,0.00222513670382,0.00992676726572,0.00600276946342,0.0063493235888,0.00626246000194,0.00642128606343,0.0216301060983,0.0267647118707,0.00939369591089,0.00567635240337,0.0236632526248,0.00181606066495,0.00365182160623,0.00733560246046,0.00575099405826,0.00549924999952,0.00248630563771,0.00374995451447,0.00184233236355,0.00949521535898,0.0151176607315,0.0246108897016,0.00210956631406,0.00291749550663,0.0217785525638,0.00858281067089,0.0200537379078,0.015072570314,0.00444898986746,0.00623410495372,0.0216554505626,0.00647264640693,0.00442714447019,0.00635824499863,0.0106235322163,0.0119391991516,0.012195041039,0.0107605954447,0.00908513660824
Internet Not Working,0.00420825234119,0.00427911548609,0.00127902122718,0.00300629573326,0.000565401157364,0.00232044806734,0.00405117876489,0.00703435252867,0.00164732058781,0.00525330737129,0.00075689825453,0.0260533366598,0.0256017581397,0.000207713676182,0.00359326056363,0.00191743382731,0.00160902919128,0.0499843123463,0.00413605486879,0.00254352030641,0.00336316309565,0.000427544473583,0.000750086482215,0.0174654495589,0.017337843558,0.0488930607708,0.276227830945,0.0319093156658,0.000470868013583,0.00767377340279,0.0244577328312,0.000340227154141,0.0127330721617,0.012376312039,0.00185712921086,0.00238183224093,0.00325158934558,0.000388262672545,0.115686916963,0.000329620829019,0.00499128872499,0.00315840281061,0.00160310595336,0.00134906993892,0.00679224291528,0.000314506847406,0.00809461997246,0.0230757794625,0.0442669186141,0.00178898367865,0.0201306757427,0.00138844687958,0.137839084794,0.00269074669333,0.00246231027343,0.00145027341085,0.00107573147884,0.00550748794259,0.00365068135279
Account Info,0.0391135579639,0.209992195539,0.0534239224423,0.00259130627089,0.00332241448487,0.00917742202508,0.00315196221984,0.0434694321745,0.00501416735481,0.00468179264991,0.00573108861095,0.0129783790448,0.00451999093021,0.0022254782763,0.00899462495176,0.00527300793258,0.00426858964134,0.0921672328521,0.0132036536839,0.00740563330196,0.00178316322327,0.00594864475524,0.002113427076,0.0019220909671,0.011595074064,0.00892655753658,0.015329252444,0.121604566934,0.00416080758157,0.00184989296977,0.0618630425929,0.000823991259955,0.00501099887363,0.00720994107918,0.00995554358525,0.00195319834774,0.00111382119913,0.00145804281302,0.00164138290858,0.00569783929429,0.00824906331527,0.0158710738852,0.000789179564336,0.00213818330642,0.00641692670876,0.00190449470455,0.00842989034445,0.0360871001292,0.00516182288094,0.00492620614254,0.0113333430355,0.00370731803508,0.00113236605521,0.0042280967784,0.062287297974,0.0073468572317,0.00633649246628,0.00574921480933,0.00523794077584
Speed Issue,0.0069976506186,0.0108146156385,0.00845543023764,0.00826195348831,0.00420427305972,0.0122208055501,0.00356271441327,0.0120574350904,0.0142771239524,0.0171003610239,0.00629304111423,0.00981755403606,0.00394883691127,0.00500067265096,0.0032589642894,0.00997960855098,0.00511611155453,0.0209901682243,0.0045628723583,0.00678757261174,0.0120745562879,0.00891256942907,0.00422689953135,0.0030827985448,0.0225746725286,0.00730891290366,0.0124762268459,0.0110067612177,0.0138914640324,0.0114140745014,0.00931253440596,0.00514284157252,0.00879225044525,0.0141170207182,0.00643661353291,0.00787992724738,0.00333203568678,0.00575330281338,0.0080458652565,0.0116067495282,0.0214961054152,0.0105165420336,0.00687824975997,0.00860698811394,0.00881078946387,0.00626951654266,0.0134776357739,0.0174520608405,0.0224941157262,0.00711355673367,0.442328774004,0.0100145745734,0.00755169208369,0.0114050538157,0.00983461511205,0.0103169974151,0.0116697622,0.00659857437409,0.00606855361406
Internet Not Working,0.000103281486227,0.0005787239812,0.00379439094448,0.00131092418635,0.00248911907134,0.00137774603413,0.00144489270701,0.00185126372553,0.00111957132914,0.0021385817822,0.00185852617587,9.8151499561e-05,0.00190303154968,0.00239388494757,0.000566383870512,0.00317925059246,0.00089226619555,0.000382389856453,0.000749399505945,0.00182687884902,0.00230623901366,0.00549996900529,0.0012520426731,0.000447256495182,0.000397030982115,0.00629880791023,0.712178029836,0.000705658921148,0.000920464805624,0.00401860268595,0.0270326016433,0.0017678668377,0.000804919517146,0.000587600202721,0.00162367716509,0.00396303523256,0.00189345413867,0.0018042601854,0.000467333683394,0.0010565909923,0.0288727087002,0.00450381661533,0.00149004169541,0.00168408152981,0.0016755530122,0.00137704729729,0.00632894909393,0.0130428534942,0.00335779854921,0.00345238129437,0.0966923388573,0.00422118041578,0.000545276075278,0.00361397172015,0.000479709436155,0.00438782567125,0.0175865272979,0.000810905877073,0.000792933150001
Remote,0.034232358695,0.0270614975326,0.00733003339265,0.00120708154616,0.00079266894587,0.0035058284015,0.00516564039699,0.0476368060256,0.00125547564166,0.00250270431118,0.00280646214357,0.0241106015461,0.0319875843581,0.000466994720686,0.00308583492705,0.00721124599478,0.000723347853824,0.0878785921451,0.0154835516403,0.00325588493599,0.000333360733385,0.0222865634557,0.000486563417323,0.00807715296663,0.00755790222813,0.0429150204915,0.0652374886984,0.0502170303352,0.000960580441991,0.00205167577488,0.0669832472963,8.07411986793e-05,0.00131343606685,0.00353707114223,0.0129833486583,0.000867600781878,0.000556939791381,0.000238027007202,0.0178000176111,0.0036238057912,0.00891736638705,0.0542124718449,6.80696888636e-05,0.000143602123614,0.121072220477,0.000302315301401,0.00816082320359,0.0267811942106,0.0670182662629,0.00217631755165,0.0246819248975,0.00453619060952,0.0050557293014,0.0176373236811,0.00688095329275,0.00754429712381,0.0104243014253,0.00242277659193,0.0161560869814
Appointment,0.00839593532218,0.0135531368338,0.00538907003985,0.000366077970563,0.000601555680969,0.00310741484687,0.00105715103814,0.615485168823,0.000718906472379,0.00200967907689,0.0012513594375,0.00581647095626,0.00733492570724,0.00119225672462,0.00175311013592,0.175083335103,0.000332876421732,0.00191393254353,0.0014974675872,0.00490332328268,0.000344384998551,0.00402339924231,0.000594757675621,0.00273550033892,0.00232635544987,0.00310274677117,0.00866451446869,0.0152570911401,0.00151395468325,0.0014383752448,0.0103287545345,0.000183086761683,0.000626766737736,0.000793032288399,0.00176325158445,0.000845668068715,0.0012734237899,0.000801203789119,0.00145671156073,0.00465042836266,0.00346145221903,0.00956677987101,0.00017620785736,0.000216837931638,0.00476245423134,0.000672037867837,0.00706967112404,0.014481893817,0.00406018720183,0.000720191593466,0.0053101739494,0.00168977331882,0.00125114538071,0.00340485560822,0.00579827438249,0.00285737586652,0.0101737113874,0.00298838843516,0.00685202646056
Login Issue,0.00841152267419,0.0418361693025,0.0490588123423,0.000620092770084,0.000561059745517,0.000865744292465,0.0007633940785,0.00189955458434,0.000709864060365,0.00578425005318,0.000317363467983,0.00837162647201,0.00231173113992,0.00124909930726,0.000991535326337,0.00190280141771,0.000388752107998,0.010319653752,0.000640292632391,0.00218244780413,0.00125015654103,0.011577642455,0.000418983973405,0.00125585088034,0.00328064973852,0.125598501375,0.0115171997252,0.571501276765,0.00154928676586,0.00141570767513,0.00847045911846,0.000226058935794,0.00176098649571,0.00116296014602,0.00149140649327,0.000922053900679,0.000722431537668,0.000355290944998,0.00722827929792,0.00212271355439,0.00152107210711,0.00492471128582,0.00035936450939,0.00024188102763,0.00176564946258,0.000320810901995,0.00152405989024,0.00211022412692,0.0136837549652,0.000431443009785,0.010246296265,0.00273242948273,0.00145966356674,0.00526475125846,0.00795545704771,0.0128884903238,0.0030167241494,0.00173248950317,0.0348070634664
Internet Not Working,0.00382095896722,0.00406529133591,0.0025196563035,0.000901691691664,0.000235747110352,0.00157635575763,0.00136203947267,0.0419590204174,0.00109144727035,0.00492175015814,0.000114484706299,0.0132060919913,0.00567131218537,0.000195185311507,0.00224368703749,0.0042783483509,0.000207310634007,0.0363980634062,0.00109291002556,0.00261446297029,0.000886642472376,0.00666785858748,0.000249165737368,0.00698855610393,0.0139261709034,0.0137276361951,0.273939155997,0.0218972802744,0.000808283633913,0.00422691726723,0.0328998611214,0.000158963536367,0.00273065564965,0.0070412052728,0.001785831822,0.00116971152707,0.00157650922361,0.000284249833226,0.0111805814097,0.00285592545278,0.0134741461634,0.00631803332416,0.000332614436498,0.000337934723322,0.0013493684111,0.000190187966546,0.0155946196338,0.208928668576,0.117819782514,0.00148995384956,0.0400293043415,0.00451962702802,0.00904041637467,0.0205168362131,0.00242152831076,0.0046666651969,0.0153583891147,0.00209796441589,0.00203698228176
Speed Issue,0.00202292778897,0.00112799769111,0.000633260226888,0.00141814904556,0.00029575254494,0.00121701007833,0.000382929377413,0.00354217420501,0.00306878186536,0.00320473888501,0.000228810125553,0.000505839199342,0.00154795998924,0.000217167262194,0.0012917197213,0.00216710131225,0.000499286590061,0.00254635443247,0.000975714120679,0.00175703813774,0.00191178136334,0.00196217714224,0.000221219284775,0.000740308209838,0.00505899862424,0.000967957735265,0.0262989799399,0.00330763114777,0.00108964564576,0.00121376154761,0.00109677396424,0.000335324021743,0.000750781765879,0.00118877136842,0.00114312290619,0.00162912661263,0.000884434757483,0.000377774826273,0.00158672401137,0.000578244669768,0.00354400677514,0.00206398176444,0.000396338672923,0.000372109744832,0.000947320093453,0.000727697172888,0.00587166618913,0.00249943125277,0.0126669203537,0.00150236758063,0.874436450417,0.00158240922574,0.00155803027727,0.00111967469268,0.00128206239463,0.0025161518132,0.0038529322061,0.000356702879423,0.00170949434989
Account Disabled,0.540754915203,0.0119888527296,0.00895289878523,0.00110648327739,0.00188480563893,0.00171263231055,0.00139071847148,0.00587132328227,0.00246800569362,0.00815486539228,0.000929947138333,0.00172649771738,0.00767719087033,0.00358841434542,0.00807899954669,0.00666425726209,0.00143200349553,0.00256669911704,0.00427674812395,0.00504362365562,0.00225005958224,0.00233020716175,0.00148574965734,0.00196363863457,0.00712532159013,0.00306557260432,0.00384134966928,0.192048669491,0.00725873199844,0.00170950927546,0.0139180556828,0.00136606423877,0.00242459991452,0.00135027805222,0.00296991603058,0.00341904893076,0.00530040215616,0.00206960643155,0.00087521249544,0.00580570829365,0.00113423197284,0.00369575729506,0.0027799869644,0.00135726201455,0.00715342855417,0.0019272592101,0.0027454809349,0.00451461529029,0.00555536175568,0.00201154055472,0.0285236569817,0.00435250980382,0.00347005502567,0.00769677195573,0.0064415688839,0.00872825547109,0.0024208967521,0.00934320086642,0.0073005757653
Channel Issue,0.00293083042964,0.0059332595905,0.00407435548378,0.00430211234601,0.00657500381838,0.0118486830663,0.0157211230113,0.00242203045726,0.00153252332431,0.0139948422846,0.00499675874232,0.00406483291752,0.0165906297105,0.00298847247758,0.00678590881878,0.00781724515066,0.0310784972809,0.458016079061,0.0615587696134,0.00767573849708,0.00223859131414,0.0175097172045,0.00557350446573,0.00812446485478,0.00438000115702,0.0124630486709,0.003026973368,0.0045355385689,0.0041726553832,0.00138590209316,0.0173304770691,0.00331194859591,0.00420167812155,0.013390954768,0.00059225107961,0.00513755031685,0.00729208031976,0.00310205014898,0.00178850579997,0.00363162743643,0.0323799564328,0.0321254889178,0.00574354432297,0.00847462764454,0.00817139903518,0.00219650836672,0.0113429404604,0.00851678788951,0.00689991715404,0.00747915767383,0.00527946902782,0.0110207682212,0.00616487510372,0.0199356214853,0.00663926610995,0.00835068175565,0.0117484963459,0.00915558783207,0.00427768940249
Login Issue,0.0163730924647,0.0697534810702,0.0064048093082,0.0178913544783,0.010835974087,0.00868058260494,0.0186727270398,0.00960286181918,0.0156697917177,0.00870406285138,0.0139170437907,0.0140478425822,0.0139102328751,0.0138649898928,0.00438076007307,0.00727714071454,0.0253339407967,0.016632930313,0.0156507011738,0.0124589385152,0.0182988860788,0.0140923701272,0.0115116606485,0.0116186294934,0.0157515665446,0.0144150753594,0.0163875906744,0.138690495992,0.0154187501033,0.0113445724087,0.00434268688073,0.0134295078497,0.0194366205633,0.0145820441728,0.0117746287372,0.0171234610045,0.0140358481067,0.0189218314218,0.013686787059,0.0135627727785,0.0234606030905,0.0267877150093,0.0125371326552,0.0128359998116,0.0117232892138,0.0115631263809,0.0179582940347,0.0286429442981,0.0167689220046,0.0133475289625,0.0284215644459,0.00772207743731,0.00965158093402,0.0163707118533,0.0103416370412,0.00663064812032,0.00837612939486,0.00613512532772,0.00223592581122
Speed Issue,0.000272350469891,0.000320739300576,0.000318150160553,0.000600539538586,0.000560584989622,0.00375375702977,0.000484954924486,0.00101959841165,0.00085930399605,0.000540936301606,0.00107059506188,0.000537836010069,0.000749399299428,0.000679877698004,0.00129685054909,0.00194441663636,0.000589442747954,0.000510389972225,0.00115003008453,0.00107458763418,0.00130376204327,0.00275435266695,0.000426223984689,0.000674176742538,0.00171633020481,7.9791875018e-05,0.00282851843669,0.000865837778851,0.000527251350838,0.00128856414156,0.000583921019856,0.000821219833536,0.000517671330406,0.000910569707785,0.000752815225776,0.000809415997324,0.00117799108816,0.000954277309707,0.00328531882865,0.000603953450712,0.00457604857833,0.00156607294481,0.000547006588473,0.000763974366308,0.000389152651054,0.000476646403504,0.159964966324,0.025554299098,0.00278264134537,0.000661198526618,0.753480303373,0.000456220196737,0.00102116103713,0.000373199832376,0.000545568720252,0.000840066273463,0.00395031799358,0.000570890145589,0.000263961768582
Speed Issue,0.000147946100691,0.000695390421482,0.0032459348152,0.000187648102849,0.000483769705398,0.00095987294949,0.000805939495283,0.000305649181908,0.000385365987829,0.00201212514238,0.000289533653226,0.000406040283564,0.0011404868329,0.00203506602499,0.00070409437704,0.00459555931086,0.000578504078833,0.000462388265092,0.000219572027603,0.000835345156696,0.000146447295001,0.0210400535304,0.000445175487821,0.00102439470523,0.00134954464021,0.000498613122418,0.00673483130401,0.00247225745967,0.000713943374113,0.000676493579602,0.0200412966931,0.000620798439177,0.000501111437135,0.000250950406239,0.000486858423106,0.000508139078304,0.00117092113796,0.000451178812277,0.000108855861268,0.00103604185241,0.00640692480358,0.00862929103706,0.000227658728153,0.000189334269535,0.000689024379445,0.000179412694993,0.00166397423898,0.000809634574883,0.00120625368669,0.000782883054168,0.866654067441,0.00358025181453,0.000419322592199,0.00309595724385,0.000830805340864,0.00362302422964,0.0170704447745,0.00262859081445,0.00053900572857
Dvr Issue,0.0013224877711,0.00145933651757,0.000282485322338,0.00267067231392,0.0011966495876,0.00195877634389,0.000576023569577,0.00279417131819,0.002874642543,0.0018528761958,0.00194018813082,0.165261564757,0.0200462862314,0.000492203734796,0.00172391434677,0.00352171345683,0.00250311582295,0.0115375030362,0.00791941597153,0.0032591802335,0.00121590085304,0.00241915044917,0.00109584932292,0.641657340917,0.00102604475219,0.00175995231758,0.000583697361807,0.000639923860376,0.00106184450486,0.00114399185212,0.00358314910104,0.000885538646838,0.00131612065889,0.0037193927467,0.00075064421699,0.00279876798484,0.00590316097458,0.000918409453747,0.00167596911189,0.00101494895949,0.0091288029756,0.00705449401889,0.00189703832905,0.00180149511793,0.00233433149766,0.0017477239211,0.00747382797775,0.00506789468143,0.0184817372337,0.00127639693546,0.00406232286686,0.00189910185084,0.009117686891,0.00900570808817,0.000965976114234,0.00100593707549,0.00138977889805,0.00241046756444,0.00351627271169
