lineText,sessionId,y_pred,y_prob_max,y_true
yes  i am not able to pay my bill on my citi thank you card and it tells me to contact you guys,ID1190473133,Billing & Payments,0.594342262886,Billing & Payments
isnt it no longer overdrawn i see a balance of 24201 i was overdrawn that was fixed last week so i am not disputing that detail,ID1208906620,Fees and charges,-0.129658025557,Fees and charges
is your sale still on in the derby store please,INT-va1appin10-1437406768708-35998,"Discounts, Offers, Promotions",-0.241525596363,"Discounts, Offers, Promotions"
great response  that is the info i needed,ID1207409753,Fraud,-0.690019982299,Billing & Payments
cant login on my account first time  _end_ jonathan dunn 851005261473 11 st johns close bishopsteignton tq14 9rt 07875653309 _end_ ah ok can i get that old one ,INT-va1appin05-1453725642803-50857,"Modifications, Cancellation and Refunds",-0.180778347941,"Modifications, Cancellation and Refunds"
 i have a question regarding my accountit says that my payment is past due but it is not due until nov 1stsorry my name is esther rubalcava,ID668759242,Billing & Payments,0.473023488842,Billing & Payments
really i only placed it today do i have to cancel it and re-enter i am very surprised you cannot do ts for me i know that other companies do if it is the same day ok please send the cancellation xxxxxxx,INT-sv1appin07-1445191669730-811,"Modifications, Cancellation and Refunds",-0.0942717205066,Ordering Process
 do you service boilers in schools,INT-sv1appin10-1452870486180-203171,Product or Service Quality issues,0.370657592955,Product or Service Quality issues
25 choice rewards fee on my account  is ts fee reversible,ID1104163278,Fees and charges,-0.0868405108165,Fees and charges
 there im not a previous customer but im looking at the boiler repair service,INT-va1appin10-1452759283065-1016,Product or Service Quality issues,0.549525694652,Purchase Pricing Enquiry
 i would like to cancel my homecare agreement please with effect from renewal date  _end_ homecare number 910004299897  _end_ renewal date 040216,INT-va1appin05-1453801322096-62768,"Modifications, Cancellation and Refunds",0.527365377507,"Modifications, Cancellation and Refunds"
first ts is i would like to close my joint account xxxxxxxx,INT-va1appin05-1437693341366-61730,Account Management,1.53184750768,Account Management
my name is elanai wanted to know if i would get points for a balance transfer,ID663553530,"Discounts, Offers, Promotions",0.295372448567,Warranty & Repairs
i - i dont have an agreement with british gas for boiler servicing but need my boiler serviced - is ts sometng you do with out an annual agreement,INT-sv1appin05-1453202708715-233143,Product or Service Quality issues,0.871934531763,Product or Service Quality issues
" ""i have part of an order that havent been spped it i dont want to wait no more can i cancel it"" its be several weeks xxxx-xxxx-2937 and xxxx-xxxx-9638 xxxxxxx",INT-va1appin06-1445098166460-43900,"Modifications, Cancellation and Refunds",0.101777384114,"Modifications, Cancellation and Refunds"
 i did a wire transfer today however im being charged 175 i thought as a citigold member there would be no charge for wire transfer,ID1200843956,Fees and charges,0.540993962192,Fees and charges
request you cancel the sales oder as iam happy with current spark energy,INT-sv1appin10-1452709068979-188946,Account Management,-0.384786424065,"Modifications, Cancellation and Refunds"
 there  _end_ i am looking for a landlord cover  _end_ i do not have gas in the property ,INT-va1appin06-1453916986584-79815,Purchase Pricing Enquiry,1.51895225724,Purchase Pricing Enquiry
ezra birnbaum - i just transferred a small balance out of my smart savings ending in 5184 - id like to close ac,INT-va1appin09-1438020408492-78866,Account Management,0.738062003035,Account Management
 i was told that with the citibank checkingsavings account package i have i would not have a service charge if i had 2 direct deposit andor bill pay items per month i have met that criteria yet a service charge of 20 appeared on my checking account on june 11 can you help,ID1147024469,Fees and charges,0.868625066081,Fees and charges
i just found out that monthly service fees were charged from my ch account and wonder why,ID1146305860,Fees and charges,0.788857184519,Fees and charges
 i was wonder what the 34 dollar overdraft charge is for also i lost my atm card,ID1184798118,Fees and charges,0.67855961865,Fees and charges
well i am inquiring about an unexpected charge on my checking account hopefully you can help me get it taken care of,ID1205903785,Fees and charges,-0.469622579101,Fees and charges
i am wondering about the rewards on my checking  i recently received a letter that i have to withdraw all rewards by certain date because you are not doing ts anymore,INT-va1appin05-1437651694221-57249,"Discounts, Offers, Promotions",1.55613474523,"Discounts, Offers, Promotions"
" i was wondering if you could check the status of a refund for me i have the authorization code for said refund it hasnt t my account yet and its been over a week since it was ""posted"" as complete on my paypal account",ID1146573992,"Modifications, Cancellation and Refunds",1.32478497584,"Modifications, Cancellation and Refunds"
i have a concern about my prepayment meter bill,INT-sv1appin06-1453132844835-225703,Purchase Pricing Enquiry,0.632893051903,Billing & Payments
i recently paid a bill online sent a check to dr sachs apparently i have finished paying them my account balance so t sent the check back to me un-cashed how do i make sure that amount is recognized on my account ,ID1146554029,Billing & Payments,0.627985199751,"Modifications, Cancellation and Refunds"
i have automatic payments set up to send a check once each month the most recent payment was never received by the payee and id like to cancel that check and get the money back in my account,ID1187977609,Billing & Payments,1.74396178262,Billing & Payments
i was chatting to one of yur staff emma who quoted me for a one of boiler repair and additional payment for monthly cover,INT-sv1appin08-1451732997326-94699,Product or Service Quality issues,-0.0344694963954,Product or Service Quality issues
 genelia i have just finished setting up auto pay instructions for my credit card account ending in 9561 how many days does it take for these instructions to take effect i guess im wondering if my payment due on july 15th will automatically be debited from the checking account i have just enrolled with or will the auto debit only go into effect from the next billing cycle ie august 15th,ID1146166931,Billing & Payments,0.533510756152,Billing & Payments
our boiler has broke down,INT-sv1appin07-1452887368964-205427,Product or Service Quality issues,0.608139306751,Product or Service Quality issues
 _end_ i just notice on my bank account that you still taking money from my account _end_ i want to mention that you took 5587 on 08012016 from my bank account,INT-sv1appin10-1452946857187-209857,"Modifications, Cancellation and Refunds",0.0515775071679,Disputes
i dont see where i can change my password,INT-va1appin05-1437685188025-60979,Account Management,1.00929521936,Account Management
i just ordered ts throw for pick up at a store in south charlotte - called far south charlotte i put in my credit card info and completed the transaction now it says i have no orders pending and i never got the confirmation email i did get a confirm  but didnt write it down bc i thought id get it in my email now it says ts store no longer has ts item in stock i am trying to figure out if ts is after my order or that my order didnt go through im trying to order it from another store but dont want to double order anita k kubin at xxxxxxx no problem it wasnt sp to store it was pick up in store t should have it in stock already do t still have it there,INT-va1appin07-1445135503746-47503,Shipping  & Order Status,0.671824057209,Shipping  & Order Status
 i stopped payment on a check is there a fee associated with that,INT-va1appin06-1437909126393-72786,Billing & Payments,0.834527500168,Billing & Payments
i would like to know if there is anyway to see why my account has not been debited for hear  play in the amount of 9500 dollars,INT-va1appin09-1437753477615-66078,Disputes,-0.441184936453,Account Management
i am trying to us my popmoney application and i have restricted access just curious as to why,ID1186865336,Account Management,0.00982104383431,Account Management
i paid 20 to load my metro card but there was a read error and my metrocard was not loaded with any  but the macne still charged my credit card the 20,ID1104916602,Fees and charges,-0.377857776877,Fees and charges
was saying that im trying to check out but keeps saying zero size subject and ive refreshed and logged in and out,INT-va1appin07-1437982788026-76305,Website Issue,0.0185014894423,Website Issue
i have homecare 200 wch expires 14216 i wish to change to homecare 2 pound20460 as showing on your web site and cancell homecare 200,INT-sv1appin08-1453133223220-225741,Purchase Pricing Enquiry,0.402572077893,Purchase Pricing Enquiry
going to italy is there atm to use without fee,ID1188582322,Fees and charges,0.0299636129236,Fees and charges
i need cancell all of items from order noxxxx-xxxx-9925 ok xxxxxxx becase i need pickup other orders in the store ok thank you i am ok beybey,INT-va1appin05-1445111942003-45450,Shipping  & Order Status,0.851841857315,"Modifications, Cancellation and Refunds"
 me and my partner have moved into a property where the gas and electricity is with you we wanted to make sure our names are on the account and the payment terms,INT-sv1appin08-1453209724035-233699,Billing & Payments,0.0550914243173,Account Management
 i want to make my payments automatic from my checking account,ID1207391417,Billing & Payments,0.952084048869,Billing & Payments
i would like to book a boiler service i went through the website and it looks like i can buy it for pound90 per year how can i book an appointment as soon as possible on the next couple of days would be ideal thanks,INT-sv1appin05-1453216815335-234604,Product or Service Quality issues,0.0914360881493,Scheduling Appointments
"thank  _end_ i was not able to access my account online one of your colleagues sort it out but not i want to track my top up records but there is no option and i cannot see my nectar points the following messages appears "" we are sorry but there is a problem with some of the information you have submitted sorry - ts action is not available for prepayment accounts"" _end_ name eisa mavinzada",INT-sv1appin05-1450796755698-40909,"Discounts, Offers, Promotions",0.534181116273,"Discounts, Offers, Promotions"
okay the payee is aarp health insurance p o box 8220 pladelpa pa  19101-8220,ID1204566541,Billing & Payments,-0.33693002872,Billing & Payments
i have no heating,INT-sv1appin05-1453058215191-218602,Scheduling Appointments,-0.373555912086,Product or Service Quality issues
i am well thank you  we will be closing both our savings  checking accounts  at ts time we would like to close the savings first,ID1208533883,Account Management,1.04053635406,Account Management
i have a letter stating i am eligible for the warm home discount and was wondering when i should expect it,INT-va1appin05-1452777730132-1573,"Discounts, Offers, Promotions",1.27022047669,"Discounts, Offers, Promotions"
good afternoon can you tell me how much it would cost to replace a pump on our central heating,INT-sv1appin06-1453128691547-225177,Product or Service Quality issues,-0.185994566329,Purchase Pricing Enquiry
i am the executor of my mothers estate and we have been waiting to be allowed to distribute it she had ~37000 in a citibank account wch is now in my name as executorthe account was opened in march ts year  i notice that since august - with no warning - there has been a 30month service charge could you kindly explain why ts suddenly started and why there was no warning that ts would happen would you like the account number i am quite upset are you there,ID1208248423,Fees and charges,0.245487299638,Fees and charges
i scheduled three online bill payments last week and there is no record of them anywhere,ID1205060004,Billing & Payments,0.722081538277,Billing & Payments
i am trying to register on line but its not happening what i want to know is do i still get the warm home discount and if not has anytng replaced it to help me my account ref is 850013365824,INT-sv1appin06-1452523753457-165525,"Discounts, Offers, Promotions",0.606803135895,Account Management
fine my account was changed and now i see that all of my scheduled payments are no longer scheduled,ID1191246739,Billing & Payments,0.00812584947369,Billing & Payments
i have recently joined british gas alvin and am trying to access my online account ,INT-sv1appin05-1453035514545-216567,Account Management,0.609522792092,Account Management
someone hacked into my account and made purchases,INT-va1appin10-1437960890513-75022,Account Management,1.03576702195,Disputes
 wanted to know if there was any way that i could get the late fee reverses because i was out of the country,INT-sv1appin09-1436543060582-52715,Disputes,0.710348033295,Fees and charges
how can we go about waiving ts fee,INT-va1appin09-1437940448051-74026,Fees and charges,0.191167993877,Fees and charges
 you have just sent me a statement via e-mail telling me my electric account is in credit by 21p i have  closed both gas and electric accounts with you and transferred to edf some months ago,INT-sv1appin07-1452611860781-176874,"Modifications, Cancellation and Refunds",0.16802131659,"Modifications, Cancellation and Refunds"
just wanted to know can i pay half bill now and make remaining half by end of ts month,INT-sv1appin05-1453122350590-224529,Billing & Payments,0.38337916978,Billing & Payments
oops an exception occurred is what it says i cant process order i tried a bunch of times ok be bye,INT-sv1appin07-1445181905700-552,Website Issue,-0.00541899802724,Website Issue
so i just moved into a new apartment and i went to go make changes online to my address and actually the address listed is my home address as in my permanent home so im confused because last year in my old apartment i would get all my statements to that address,ID1189163863,Account Management,0.697689079818,Account Management
i changed my email contact address a wle back but have just received a meter reading request on my old email address looking at my account my new email is registered so un sure why it is going to the old email,INT-sv1appin09-1453139840101-226692,Account Management,0.650407398141,Account Management
i am trying to find out if my account has rewards,INT-va1appin08-1437763671612-66954,"Discounts, Offers, Promotions",0.92160746443,"Discounts, Offers, Promotions"
i wanted to set my new credit card connected to y citibank account,ID1203340465,Account Management,0.666390813235,Account Management
well the text message asking me to call that number is saying that the card was used for 220 yesterday at safeway,ID1208175594,Account Management,-0.145860889176,Account Management
just placed an order yesterday online can i cancel it sure xxxx-xxxx-1976 xxxxxxx we found sometng that fits our decor better right after ordering ok yes,INT-va1appin10-1445124919896-25307,"Modifications, Cancellation and Refunds",0.333296651851,"Modifications, Cancellation and Refunds"
i dont know what address you have in the system yes please,ID1206108890,Account Management,-0.0773497300604,Account Management
yes ordering wasng macne but wont take my email address but have args account,INT-va1appin10-1437760286816-66659,Account Management,-0.275763150212,Website Issue
is there anyway to have it waivedreduced,ID1099857442,Fraud,-0.690019982299,Fees and charges
i want to know how if i can use my payment protection that i have on ts card i still have a job but im not working at the moment im on medical leave from work and not getting much money from my disability checks and i have to pay bill wch is why i havent been able to pay my card bill,ID667082351,Billing & Payments,0.452049315306,Warranty & Repairs
 david _end_ we keep trying to make a payment and the system tells us your site is too busy and it keeps going down  we dont know if payment has been made or if weve paid twice   its not letting us complete the transaction  the wait time on the phone says over 2 hour wait to connect with someone _end_ its for our old house -we ,INT-sv1appin07-1451926411125-105182,Billing & Payments,1.10336465192,Billing & Payments
 i am not able to look at details for anytng it shows me the main pages but when i click on anytng it shows up blank pages i cant add what i want to add to cart ive tried refresng multiple times hmmm still isnt working in new window any way you can add sometng to my cart for me,INT-va1appin09-1445119799261-24857,"Discounts, Offers, Promotions",-0.446925264951,Website Issue
 erica im trying to find my checking account number so that someone can put money into it,INT-sv1appin07-1438287384218-98654,Account Management,0.180605791774,Account Management
i would like change from payg to credit meter,INT-sv1appin10-1453208837096-233626,Account Management,-0.221350868314,Billing & Payments
what is the montly service charge on my account dated 10-01-2014,ID1208280252,Fees and charges,0.647153733135,Account Management
 ts morning i received a letter from you informing me that my payments have changed,INT-sv1appin07-1452611667698-176843,Billing & Payments,-0.246526713019,Billing & Payments
im am interested in take our homecare 2,INT-sv1appin06-1453199444117-232915,Purchase Pricing Enquiry,0.554969345582,Purchase Pricing Enquiry
if i was to book an appointment wch may not take place until after monday would i still qualify for the half price boiler offer,INT-sv1appin08-1452847129669-201646,"Discounts, Offers, Promotions",-0.190934578381,"Discounts, Offers, Promotions"
i have a question regarding my dispute and my debit card being closed down ,INT-sv1appin09-1436535836228-52165,Disputes,0.663024241803,Disputes
pei-ying i like to know how to close my account,ID1187433049,Account Management,0.844859962582,Account Management
 im trying to get a pin  for my card,ID659920276,Account Management,0.764702147151,Account Management
keith can i change the name on my credit card to have a suffix so my statements dont get confused with my fathers,ID660444095,Account Management,0.21622999704,Account Management
ts charge seems quite gh been with bg for a long time over 12 years or so any discounts or alternate avialbale,INT-sv1appin07-1452707696086-188728,Disputes,0.502498686583,"Discounts, Offers, Promotions"
 - im about to order sometng wch says i can get it by 2pm tomorrow if i choose express delivery but the i only see 2 spping options standard and sp to store do i have to click proceed to checkout before seeing an option for express delivery i dont see it on the screen i im on hold on xxxx-xxxx-6620,INT-sv1appin05-1445199928064-1043,Shipping  & Order Status,0.727298708796,Shipping  & Order Status
 sullivan  i have a few accounts with citibank  i keep getting a service fee charged when i shouldnt somehow there is a problem with the accounts not linking  i have more than 15k combined  i had the first charge waived now i see it again  ts just started happening the past couple of months  do not know why it did not happen before,ID1148569069,Fees and charges,0.214861190891,Fees and charges
i  tnk the estimate is wrong considering what we consumed recently and i would like it to be revised,INT-sv1appin05-1452696661694-187016,Account Management,0.0018218070047,Billing & Payments
ok i am going to make the payment now of 00i have another payment of 00 scheduled for oct 19 2011 as wellplease note my account,ID665467305,Billing & Payments,1.34460508908,Billing & Payments
i have placed an order for bedroom furniture its still showing in my basket can you tell me if the order as gone through please thanks,INT-va1appin09-1438002143439-77306,Shipping  & Order Status,0.118418478555,Ordering Process
i would like to buy some items but would like to pay with vouchers,INT-va1appin07-1437925414803-73400,Billing & Payments,-0.659228950059,"Discounts, Offers, Promotions"
 one of my bill payees skylakegardenscondo4 now wants me to send them two 2 checks each month instead of one 1 combined single check  to do ts i changed the recurring payment from 17504 monthly to    a 150  +  b 2504   however i am unsure how to make the 2504 payment recur each month  pls help,ID1142892132,Billing & Payments,1.44597858623,Billing & Payments
 i need an engineered today to fixed our boiler as we do not have heating and hot water in the house,INT-sv1appin06-1453041310156-216952,Product or Service Quality issues,0.841939290974,Scheduling Appointments
i need to change my method of payment yes please,ID1147918723,Billing & Payments,0.262517012606,Billing & Payments
" - im just working out whether its best to pay money to another organisation via a wire transfer or a ""pay a bill""",ID1192052750,Billing & Payments,0.552232817396,Billing & Payments
i do not know why ts payment please clarify,ID1145360158,Billing & Payments,1.17655141326,Fraud
i purchased a vacuum and entered paypal as my payment source i even got a payment confirmation from paypal for the order but somehow target applied the purchase to my target redcard i wanted to use my own credit card for the extended warranty protection it offers order xxxx-xxxx-5264 paypal transaction id o-xxxx-xxxx-02xb2322540 xxxxxxx ok,INT-va1appin06-1445018910962-37483,"Modifications, Cancellation and Refunds",-0.267312043715,"Modifications, Cancellation and Refunds"
like wise regarding my checking account ending in 6015 i got charged a monthly service fee of 1000 that checking account is a student checking i have dealt with ts issue so many times in the past,ID1148382567,Fees and charges,0.6793746693,Fees and charges
 im wondering if you can help me ive recently been debited around pound63 for a gas bill when i believe im on a fix tariff rate of pound44pm,INT-sv1appin08-1452519798175-164985,Product or Service Quality issues,-0.183898411319,Billing & Payments
ello i have lost my british gas card and i cant top up,INT-sv1appin07-1453146144434-227594,Account Management,-0.430428256208,Billing & Payments
i have an email confirming that my first payment would be made today from my bank acct ending in 8023 it hasnt been drawn and i want to be sure that im all set at your end so i dont incur any charges  the account is set up to pay the amt due for the first month not the minimum,ID1104193658,Billing & Payments,0.563249247148,Billing & Payments
from an email i received and i havent seen it credited to my account yet i was just wondering when it would appear,ID1104950193,"Modifications, Cancellation and Refunds",-0.182439404357,"Discounts, Offers, Promotions"
im looking for a duck egg coloured center rug,INT-va1appin07-1437416745527-37297,Fees and charges,-0.598453942667,Product or Service Details
 was just wondering when the warm home discounts will be paid to the electricity accounts,INT-sv1appin07-1452945913169-209804,"Discounts, Offers, Promotions",-0.333281669708,"Discounts, Offers, Promotions"
 i am wondeirng i made a payment on my line of credit but it is not showing as available on my checking plus,ID1189370624,Billing & Payments,0.686817295808,Billing & Payments
i have boiler cover with yourselves and need to register a breakdown for an engineer to attend i have tried booking on line but cannot seem to log in,INT-sv1appin05-1452517725728-164784,Purchase Pricing Enquiry,0.0691426195345,Scheduling Appointments
 i am having a problem accessing my thank you rewards i am logging in with the only login and password associated with ts account and it keeps telling me that i need to log in with the primary account holders login and password,ID1208608946,Account Management,1.7432059774,"Discounts, Offers, Promotions"
angie  ross ive been trying to close my equity source acct ts last weeki paid off the 1200 balance and thought i was at zero i talked to a rep on the phone the other day i asked to have my transfers between accounts cancelled so that the balance in my esa would remain at zero that didnt happen now im being asked to pay it off again with another 12 charge i want that reversed please i have now cancelled all the transfers between accounts,ID1149731721,"Modifications, Cancellation and Refunds",0.0157832593945,"Modifications, Cancellation and Refunds"
 i currently have a homecare agreement with you can you tell me how much notice i have to give if i want to cancel please thanks,INT-sv1appin06-1453225950592-236033,"Modifications, Cancellation and Refunds",-0.145032726388,"Modifications, Cancellation and Refunds"
is ts product 100 memory foam or does it have a layer of memory foam and a sprung core,INT-va1appin07-1437761223689-66746,Product or Service Details,0.744468327749,Product or Service Details
is it too late to redeem my accumulated rewards,INT-va1appin07-1437662683698-58304,"Discounts, Offers, Promotions",1.82812647328,"Discounts, Offers, Promotions"
i need to figure out a problem in a electricity of my cooker,INT-va1appin05-1452765518074-1139,Billing & Payments,0.139707527287,Scheduling Appointments
i gave all the info to finish the order and it keeps asking me for the sec code on the card and e-mail address it wont let me go further the info is all correct ok xxxx-xxxx-5505 xxxxxxx no problem ok thanks,INT-va1appin08-1445009266621-35990,Website Issue,0.194131783199,Website Issue
closed money market acct proceeds never received,INT-va1appin08-1437165502504-23548,Account Management,-0.362734111754,Account Management
 will i get reward points for the amount transferred,ID663580745,"Discounts, Offers, Promotions",0.920917492988,Warranty & Repairs
i tried to make an appointment recently for an engineer to come round and fix my lights and wasnt able to - i would like to see if i can make a new appointment,INT-sv1appin10-1452683788156-185923,Scheduling Appointments,0.748954439354,Scheduling Appointments
i yes i wanted to ask how i can check on my reward points,INT-va1appin07-1437162785514-23271,"Discounts, Offers, Promotions",0.608858656009,"Discounts, Offers, Promotions"
 i want to close one of my checking account,INT-sv1appin05-1438135682677-88034,Account Management,0.987295776671,Account Management
 just got my new card in and it is activated just need to set up a pin number,ID660644790,Account Management,0.16275924494,Account Management
i need to close an ac,INT-va1appin06-1438023953678-79174,Account Management,0.497976901345,Account Management
how do i make a payment with a different bank debit card,ID1148926499,Billing & Payments,0.603275869173,Billing & Payments
 one of our radiators has stopped getting hot can i book an engineer through ts service for homecare,INT-sv1appin05-1453049286559-217646,Scheduling Appointments,1.43229368952,Scheduling Appointments
 im trying to change my id and password where do i go,ID642359653,Account Management,1.5412071456,Account Management
i have had a text apparently from british gas ts morning saying that engineers are in my area if i would like my annual boiler service done  however when i check on the web site it says that my annual service is not due yet,INT-sv1appin07-1451989429665-111208,Product or Service Quality issues,0.0424830775385,Product or Service Quality issues
id like to use my capital one miles to book a round-trip ticket to ccago ohare from san diego on june rd and returning on june th  also i want to get a rental car  are you still with me,ID618079749,Warranty & Repairs,0.0621186628121,Warranty & Repairs
i am having trouble signing in to pay my equity loan,INT-va1appin10-1437999565226-77122,Billing & Payments,0.565563791047,Account Management
i tried making a payment on sat   when i tried it online i was have tech problems but i thought it went thru i noticed today i have a late fee can you help  with a  credit,ID598169514,Disputes,0.343788748233,Disputes
 my name is pllip anyon my customer reference number is 8510 0100 1369 i received a letter dated 24th december wch states that my payment plan has been changed at my request and that my first payment date is 14th january 2016 _end_ 206 gleadless road s2 3af 13041958 i did not request ts payment date it also says that if i make a payment before or after ts date it will not be recognised as a contribution to my payment plan _end_ as i rely on other people due to a disability i am unable to pay on a specific date,INT-sv1appin05-1452351037148-151492,Billing & Payments,0.273614189901,Billing & Payments
my checking account has closed but i am still want to know can i redeem my miles of checking account,INT-sv1appin07-1438092702364-83376,"Discounts, Offers, Promotions",0.628964998989,"Discounts, Offers, Promotions"
 im relatively new to using citi as my primary bank but so far im a little concerned about my experience with wire transfers i was a longtime chase customer and never paid any fees sending or receving wire transfers but now i see that i am paying 15 just to accept a wire to me ts is an unnacceptable and ridiculous fee whats more is that i tried to inquire about the origin financial institution specifically the routing number of the sending bank but was told that it was not possible to know i know how wire transfers work and also know that it is possible to find out such information as i have had my personal banker at chase do ts for me before yet citi so far has told me such a request is impossible,ID1189204890,Fees and charges,0.248913173191,Fees and charges
we made one order with belkcom 10079 ts was charged on june 23rd as you can see on my account then i see a charge on june 24th for 9480 belkcom is saying that the charge on the 23rd for 10079 is an authorization hold and that 9490 plus another 599 wch i dont see yet on my account are the actual charges and that citibank will put money back in my account witn 3 to 5 business days do you understand the situation,ID1144285256,Fees and charges,-0.263359357146,"Modifications, Cancellation and Refunds"
 i am looking to take our landlord cover can you let me know when the gas safety check can be done and when the certificate can be issued,INT-sv1appin06-1453212246983-233975,Purchase Pricing Enquiry,1.18936489256,Purchase Pricing Enquiry
also is it possible to just get a really long cord that fits into the phone jack on the wall  is the receiver the only tng that that cord fits into,ID1013748439,Product or Service Quality issues,0.280219964305,Product or Service Quality issues
yes lorene i have reserved the above and have not been able to use the code furn15 at any time does ts mean it is not available on ts item,INT-va1appin08-1437404695993-35745,"Discounts, Offers, Promotions",-0.251493648434,"Discounts, Offers, Promotions"
i got a credit card in the mail that i didnt ask for it has not been activated and now i get a bill for 3900 why,ID641861760,Account Management,-0.359061196239,Disputes
theres a charge that is not supposed to be on my account is it a pre-auth 07-03-2014debit purchase jun 30 0338 1613 pods 50 hayward 20661 thanks sorry -  - m mname dorrisa sevilla,ID1149778465,Fees and charges,0.216091495785,Fraud
my bill is due on 101111 should ts be paid by then,ID664230746,Billing & Payments,0.0013077956158,Billing & Payments
when do i have to claim my rewards by,INT-sv1appin07-1438261366826-96460,"Discounts, Offers, Promotions",1.5991092625,"Discounts, Offers, Promotions"
can i use the reward points towards the payment of my balance,ID663176629,Warranty & Repairs,0.156146733282,Warranty & Repairs
 id like to enquire about a landlord package please for a house in dagenham rm9 _end_ im after boiler cover of some sort and for heating and water etc  and to include the yearly cp12 _end_ the hob is also gas not the oven,INT-sv1appin05-1453190588941-232343,Purchase Pricing Enquiry,1.073535445,Purchase Pricing Enquiry
id like to book our first homecare visit please,INT-sv1appin05-1453109937921-223762,Scheduling Appointments,0.668883758445,Purchase Pricing Enquiry
 regina i just wanted to let you know i paid  today will pay  on 113 and  on nov 16 to pay the  by due datesorry it is beth,ID671589054,Billing & Payments,1.32841102332,Billing & Payments
  i am a homecare customer with electrical cover  could you advise whether ts cover covers me for problems to electrical fittings  i have ceiling fan with lighting in my conservatory hoever the lights do not work  i have changed all the bulbs but still does not work,INT-sv1appin10-1453212364546-233980,Purchase Pricing Enquiry,0.0855126747608,Scheduling Appointments
had a letter addressed to right address saying that youd written to 11 h,INT-sv1appin10-1451902156400-103117,Account Management,0.0225526992574,Complaints
i am trying to get a credit back for 500 and the system will not process online from citibankdate 03-12-2014account number subject bill payment check has not cleared  reference 7bt6q86mdear client according to our records the following bill payment wch was issued as a check has not been processed by the payee we recommend that you contact the payee to confirm that the bill payment was received payment date 121213payee brucefein payment amount 50000reference  011179 when i do the proper steps it does not let me proceed,ID1100308297,Billing & Payments,1.73601059202,"Modifications, Cancellation and Refunds"
tring to set up auto pay to my bank of america master card,ID1184647181,Billing & Payments,0.767854169784,Billing & Payments
when opened ts account in december 2013 i was told by the clifton nj office that the account was entirely free since i had a mortgage with citi and since i was a senior citizen  i find out however than i am being charged a 20 monthly service fee could you please explain,ID1144190528,Fees and charges,1.03444537271,Fees and charges
 donovan i need to cancel a check and im wondering what the fee is for my account,INT-va1appin10-1437175067601-24237,Fees and charges,-0.120961137777,Account Management
 i only use the home top up service am i able to register my nectar card with you - if there are any benefits   ian _end_ ok thanks i had a letter from bg advising me of the new rules but i am only registered with the home top up service not with the bg home site thanks anyway happy new year _end_ cheersbye,INT-sv1appin07-1451739094821-94774,"Discounts, Offers, Promotions",0.369974790407,"Discounts, Offers, Promotions"
i wanted to make sure the deposit of 80 dollars that was made in my account is a direct deposit eligible for the thank you rewards,ID1144496652,"Discounts, Offers, Promotions",-0.364616140423,"Discounts, Offers, Promotions"
im trying to create my account online but not having much luck,INT-sv1appin06-1452626725857-179560,Account Management,1.48366707699,Account Management
i seem to have paid the irs twice - or at least it posted twice,ID1103854789,Billing & Payments,0.123871518206,"Modifications, Cancellation and Refunds"
there is a non-citibank atm charge of 250 on my account why i didntuse a non-citibank atm,ID1145281521,Fees and charges,0.815652559466,Fees and charges
ive just opened few days ago a savings acct id like to add a j4oiner,ID1095699004,Account Management,0.916648351331,Account Management
im trying to order tngs for delivery but it wont let me,INT-va1appin08-1437378177675-33954,Website Issue,0.291601178435,Website Issue
i cant see any wardrobes at all for click and collect do you keep wardrobes in store for collection my location is bath,INT-va1appin08-1437398265557-35029,Product or Service Details,0.0571243868604,Product or Service Details
  if i buy gas cooker today when can it deliver to me,INT-va1appin05-1437402814838-35517,Shipping  & Order Status,-0.338726807905,Shipping  & Order Status
 - i am placing a registry gift order to sp directly to the recipient and have a friendsfamily registry completion code at what screen in check-out will i be able to enter that i see the promo code area - but when i enter the barcode number on the completion coupon it says it is not a promo code,INT-sv1appin05-1445187808760-714,"Discounts, Offers, Promotions",0.252569013531,"Discounts, Offers, Promotions"
i just want to ask about the 895 charge on my checking accounti had ts before but i tnk i change my account to a no minimum balance checking account already,INT-va1appin05-1437737080696-64770,Billing & Payments,-0.358626777773,Fees and charges
i am a british gas customer for both gas and electricity i have conventional meters in wte boxes on the outside of my home where does the smart meter install,INT-va1appin08-1452782303569-1905,Purchase Pricing Enquiry,0.927706365112,Purchase Pricing Enquiry
i was wondering if i could set up a payment plan to get my card back in good standing,ID665020512,Billing & Payments,0.111591686692,Warranty & Repairs
i cant find my homeware number it doesnt appear tone on a bill that has been sent to me,INT-sv1appin10-1452951156086-210109,Account Management,-0.547780308225,Account Management
i would like to get one off repair done on my boiler,INT-sv1appin10-1453206474927-233428,Scheduling Appointments,-0.00951921160742,Product or Service Quality issues
 id likle to schedule automatic payments  ive been t with some late fees even though i pretty much pay in full every month  i thought i was supposed to be getting reminders in my email,ID598103291,Billing & Payments,0.712928992939,Disputes
i scheduled a payment over the phone and i dont see it in the pending payments however when i did ts last month it was on there do you know why it isnt and can you chcek to see where it is ts is troy sundvall,ID671233681,Billing & Payments,1.29798847351,Billing & Payments
 good morning i want to know i didnt used my card last month and now my bill was avout    can you check it for me,ID616478554,Billing & Payments,-0.314564086707,Disputes
